IdLocalSap;CodigoMaterial;Departamento;Ean13;DigitoVerificador;Jerarquia;Pesable;Fraccionable;UnidadMedida;DescripcionCorta;DescripcionLarga;PrecioFlejes;ImportePPUMS;Impuesto;IdMarca;TipoBarra ;UnidadMedidaFlejes;TimeStampActualizacion
J512;997274;11;780954401005;5;110303006;0;0;UN;JALEA VINO LATE HA;*JALEA DE VINO LATE HARVEST 210CC;3549;16900;1;3455;HE;LT;2018-07-25T17:52:34
J512;997275;11;780954401006;2;110107004;0;0;UN;MERMELADASPIMIENTO;MERMELADAS PIMIENTOS MILCKELSEN 210 GR;4079;19423,81;1;3455;HE;KG;2018-07-25T17:52:34
J512;997277;15;489020090097;4;151005002;0;0;UN;GUIRNALDA TRI;GUIRNALDA TRICOLOR C FLECOS CHICA 2 MT;890;890;1;4391;HE;  ;2018-07-25T17:08:25
J512;997278;15;489020090098;1;151005001;0;0;UN;GUIRNALDA TRI;*GUIRNALDA TRICOLOR ABANICOS DOBLES 2 MT;990;990;1;4391;HE;  ;2018-07-25T17:08:25
J512;997279;15;489020090085;1;151005002;0;0;UN;GUIRNALDA TRI;GUIRNALDA TRICOLOR PANAL MINI 2 UND 2 MT;1490;1490;1;4391;HE;  ;2018-07-25T17:08:25
J512;997280;15;489020090096;7;151005002;0;0;UN;GUIRNALDA TRI;GUIRNALDA TRICOLOR X CHICA 2 MT;790;790;1;4391;HE;  ;2018-07-25T17:08:25
J512;997281;15;489020090095;0;151005002;0;0;UN;GUIRNALDA TRI;GUIRNALDA TRICOLOR FLORES GDE 2 MT;1190;1190;1;4391;HE;  ;2018-07-25T17:08:25
J512;997282;15;489020090101;8;151005002;0;0;UN;GUIRNALDA 14;GUIRNALDA 14 BANDERITAS 2 MT DE PAPEL;990;990;1;4391;HE;  ;2018-07-25T17:08:25
J512;997283;15;489020090099;8;151005001;0;0;UN;ADORNO TRICOL;*ADORNO TRICOLOR ABANICO 1 MT;990;990;1;4391;HE;  ;2018-07-25T17:08:25
J512;997284;15;489020090088;2;151005002;0;0;UN;ADORNO TRICOL;ADORNO TRICOLOR ESFERA 19 CM APROX.;790;790;1;4391;HE;  ;2018-07-25T17:08:25
J512;997285;15;489020090102;5;151005002;0;0;UN;SET 12 BANDER;SET 12 BANDERITAS PAPEL;1190;1190;1;4391;HE;  ;2018-07-25T17:08:25
J512;997286;15;489020090108;7;151005001;0;0;UN;CHUPALLA HUAS;CHUPALLA HUASO NINO;2990;2990;1;4391;HE;  ;2018-07-25T17:08:25
J512;997287;15;489020090107;0;151005001;0;0;UN;CHUPALLA HUA;CHUPALLA HUASO ADULTO;2990;2990;1;4391;HE;  ;2018-07-25T17:08:25
J512;997288;15;489002008056;6;151005001;0;0;UN;SOMBRERO HUASO;SOMBRERO HUASO ELEGANTE 2 MOD;2990;2990;1;4391;HE;  ;2018-07-25T17:08:25
J512;997288;15;489002008057;3;151005001;0;0;UN;SOMBRERO HUASO;SOMBRERO HUASO ELEGANTE 2 MOD;2990;2990;1;4391;HE;  ;2018-07-25T17:08:25
J512;997289;15;489020090082;0;151005002;0;0;UN;GUIRNALDA BAN;GUIRNALDA BANDERILLAS CHILENAS PVC 2 MT;190;190;1;4391;HE;  ;2018-07-25T17:08:25
J512;997290;15;489020090100;1;151005002;0;0;UN;ADORNO TRICOL;ADORNO TRICOLOR TROMPO 18 CM APROX.;790;790;1;4391;HE;  ;2018-07-25T17:08:25
J512;997291;15;489020090093;6;151005002;0;0;UN;ADORNO TRICOL;ADORNO TRICOLOR CAMPANA 22 CM;890;890;1;4391;HE;  ;2018-07-25T17:08:25
J512;997292;15;489020090081;3;151005002;0;0;UN;BANDERA CHILE;BANDERA CHILENA TELA 20 X 28 CM APROX.;490;490;1;4391;HE;  ;2018-07-25T17:08:25
J512;997293;15;489020090080;6;151005002;0;0;UN;VOLATIN COMET;VOLANTIN COMETA CHILENO P.V.C.;1290;1290;1;4391;HE;  ;2018-07-25T17:08:25
J512;997294;15;489020090109;4;151005002;0;0;UN;CARRETE P.V.C;*CARRETE P.V.C. P/HILO DE VOLANTIN GDE;2490;2490;1;4391;HE;  ;2018-07-25T17:52:34
J512;997295;15;489020090106;3;151005002;0;0;UN;MATRACA SIMPL;MATRACA SIMPLE DE MADERA;1290;1290;1;4391;HE;  ;2018-07-25T17:08:25
J512;997296;15;489020090110;0;150506003;0;0;UN;BOLITAS PEPIT;BOLITAS PEPITAS 100 UN DISPLAY;690;690;1;4391;HE;  ;2018-07-25T17:08:25
J512;997297;15;489020090111;7;150506003;0;0;UN;BOLITAS OJITO;*BOLITAS OJITOS 50 UN + 1 BOLON DISPLAY;890;890;1;4391;HE;  ;2018-07-25T17:08:25
J512;997298;15;489020090112;4;150506003;0;0;UN;BOLITAS LECHE;BOLITAS LECHE 50 UN   1 BOLON DISPLAY;790;790;1;4391;HE;  ;2018-07-25T17:08:25
J512;997299;15;489020090113;1;150506003;0;0;UN;BOLONES 15 UN;*BOLONES 15 UN DISPLAY;890;890;1;4391;HE;  ;2018-07-25T17:08:25
J512;997300;15;489020090114;8;150506003;0;0;UN;BOLITAS 50 UN;BOLITAS 50 UN   1 BOLON DISPLAY;690;690;1;4391;HE;  ;2018-07-25T17:08:25
J512;997301;22;2494215;7;220101013;1;1;KG;FILETE POLLO KING;*FILETE PECH POLLO KING ENV DISPLAY;99999;99999;1;2824;BC;KG;2018-07-25T17:52:34
J512;997302;39;780963970138;7;390105002;0;0;UN;MICROONDAS THOMAS;MICROONDA THOMAS TH 25D;59990;59990;1;7050;HE;  ;2018-07-25T17:52:34
J512;997304;8;780211000133;4;80801001;0;0;UN;CHICHA ARTESANO;CHICHA ARTESANOS 8G BOT 700CC;2490;3557,14;17;5788;HE;LT;2018-07-25T17:23:23
J512;997305;39;880899318103;2;390107002;0;0;UN;LAVADORA SAMSUNG;*LAVADORA SAMSUNG WA99VP;179990;179990;1;4602;HE;  ;2018-07-25T17:52:34
J512;997306;39;880899318101;8;390107002;0;0;UN;LAVADORA SAMSUNG;*LAVADORA SAMSUNG WA10V5;189990;189990;1;4602;HE;  ;2018-07-25T17:52:34
J512;997307;39;880899345958;2;390107002;0;0;UN;LAVADORA SAMSUNG;*LAVADORA SAMSUNG WA10V9;209990;209990;1;9999;HE;  ;2018-07-25T17:52:34
J512;997308;27;780585698020;8;270803004;0;0;UN;BIPACK2 SOQ. 9 10;*BIPACK2 SOQ.PED ALG. ROM/LISO 9/10;1790;1790;1;5342;HE;  ;2018-07-25T17:52:34
J512;997309;27;780585698021;5;270803004;0;0;UN;BIPACK2 SOQ. 9 10;*BIPACK2 SOQ.PED ALG. R/LISO 9/10;1790;1790;1;5342;HE;  ;2018-07-25T17:52:34
J512;997310;27;780585698024;6;270803004;0;0;UN;TRIPACK3 SOQ.9 10;*TRIPACK3 SOQ.PED ALG.MARIP 9/10;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997311;27;780585698025;3;270803004;0;0;UN;TRIPACK3 SOQ.9 10;*TRIPACK3 SOQ.PED D/FLOR ALG. 9/10;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997312;27;780585698026;0;270803004;0;0;UN;SOQ. PED 9 10;*SOQ.DAMA PED MIX SURT. ALG. 9/10;990;990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997313;27;780585698070;3;270803005;0;0;UN;BIPACK2 SOQ. 9 10;*BIPACK2 SOQ. PED ALG.DPTVO 9/10;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997314;27;780585698072;7;270803005;0;0;UN;BIPACK2 SOQ. 9 10;*BIPACK2 SOQ. PED ALG.DPTVO 9/10;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997316;27;780585698060;4;271001002;0;0;UN;BIPACK2 SOQ.10 12;*BIPACK2 SOQ. PED DPTVO.ALG.10/12;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997317;27;780585698062;8;271001002;0;0;UN;BIPACK2 SOQ.10 12;*BIPACK2 SOQ.PED DPTVO.ALG. 10/12;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997318;27;780585698064;2;271001002;0;0;UN;BIPACK2 SOQ.10 12;*BIPACK2 SOQ.PED DPTVO. ALG. 10/12;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997319;27;780585698030;7;270802001;0;0;UN;SOQ.PED.7 8  9 10;*SOQ.PED MIX SURT. ALG.7/8- 9/10;990;990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997320;27;780585698031;4;270802001;0;0;UN;CALCET CAN 7 8  9 ;*CALCETA. CAÌÔA M. MIX ALG.7/8- 9/10;990;990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997321;27;780585698034;5;271002001;0;0;UN;TRIPACK3 CALC.7 8;*TRIPACK3 CALC.CAÌÔA . LISO ALG. 7/8;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997323;27;780585698707;8;270802004;0;0;UN;BIPACK2 SOQ.7 8;*BIPACK2 SOQ. PED ALG.DEP.LISO 7/8;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997324;27;780585698709;2;270802004;0;0;UN;BIPACK2 SOQ. 9 10;*BIPACK2 SOQ. PED ALG.DEP.LISO 9/10;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997325;27;780585698727;6;270802004;0;0;UN;BIPACK2 SOQ. 7 8;*BIPACK2 SOQ. PED ALG.DEP. 7/8;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997326;27;780585698729;0;270802004;0;0;UN;BIPACK2 SOQ. 9 10;*BIPACK2 SOQ. PED ALG.DEP. 9/10;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997327;27;780585698737;5;270802004;0;0;UN;BIPACK2 SOQ. 7 8;*BIPACK2 SOQ. PED ALG. DEP.LISO 7/8;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997328;27;780585698739;9;270802004;0;0;UN;BIPACK2 SOQ. 9 10;*BIPACK2 SOQ. PED ALG. DEP.LISO 9/10;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997329;27;780585698041;3;270802005;0;0;UN;BIPACK2 SOQ.7 8;*BIPACK2 SOQ.PED ALG. DEP RAY. 7/8;1790;1790;1;5342;HE;  ;2018-07-25T17:52:34
J512;997330;27;780585698042;0;270802005;0;0;UN;BIPACK2 SOQ 9 10;*BIPACK2 SOQ PED ALG. DEP . 9/10;1790;1790;1;5342;HE;  ;2018-07-25T17:52:34
J512;997331;27;780585698043;7;270802005;0;0;UN;SOQ.PED 7 8  9 10;*SOQ.PED MIX ALG.7/8- 9/10;990;990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997332;27;780585698607;1;270802004;0;0;UN;BIPACK2 SOQ.7 8;*BIPACK2 SOQ.DEP. PED DIS.ALG.7/8;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997333;27;780585698609;5;270802004;0;0;UN;BIPACK2 SOQ.9 10;*BIPACK2 SOQ.DEP. D/LISO ALG.9/10;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997334;27;780585698627;9;270802004;0;0;UN;BIPACK2 SOQ.7 8;*BIPACK2 SOQ.DEP. PED L. ALG.7/8;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997336;27;780585698647;7;270802004;0;0;UN;BIPACK2 CALC. 7 8;*BIPACK2 CALC.DEP. JOG.DIS. 7/8;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997337;27;780585698649;1;270802004;0;0;UN;BIPACK2 CALC. 9 10;*BIPACK2 CALC.DEP JOG.DIS 9/10;1990;1990;1;5342;HE;  ;2018-07-25T17:52:34
J512;997338;27;780585698050;5;270801002;0;0;UN;BIPACK2 CALC.1 2 3;*BIPACK2 CALC.BB CORAZ. 1/2-3/4;1490;1490;1;5342;HE;  ;2018-07-25T17:52:34
J512;997339;27;780585698051;2;270801002;0;0;UN;BIPACK2 CALC.1 2 3;*BIPACK2 CALC.BB PICOT 1/2-3/4;1490;1490;1;5342;HE;  ;2018-07-25T17:52:34
J512;997340;27;780585698053;6;270801002;0;0;UN;BIPACK2 CALC.1 2  ;*BIPACK2 CALC.BB COHETE 1/2 -3/4;1490;1490;1;5342;HE;  ;2018-07-25T17:52:34
J512;997341;27;780585698054;3;270801002;0;0;UN;BIPACK2 CALC. 1 2 ;*BIPACK2 CALC.BB PERRO 1/2-3/4;1490;1490;1;5342;HE;  ;2018-07-25T17:52:34
J512;997342;38;780000600667;8;380906004;0;0;UN;REPEL.PERRO 100ML;REPELENTE PERRO CAN OUT SPRAY 100 ML DP;6990;69900;1;7015;HE;LT;2018-07-25T17:23:23
J512;997343;19;780721000939;6;190504001;0;0;UN;PINTA DIVERTISET A;PINTA DIVERTISET ARTEL BACKYARDIGANS;3290;3290;1;316;HE;  ;2018-07-25T17:52:34
J512;997344;26;780461704002;1;260303002;0;0;UN;MESTRA STOUT 330;CERV MESTRA STOUT 5.2G BOT 330cc;1199;3633,33;17;6096;HE;LT;2018-07-25T17:52:34
J512;997344;26;780461704023;6;260303002;0;0;UN;MESTRA STOUT PAK;CERV MESTRA STOUT 5.2G BOT 330cc;4990;3781,82;17;6096;HE;LT;2018-07-25T17:52:34
J512;997345;19;978847808649;8;190405002;0;0;UN;LIBRO URANO AMI EL;*LIBRO URANO AMI EL NIÌÔO DE LAS ESTRELLA;2990;2990;1;5395;HE;  ;2018-07-25T17:52:34
J512;997347;19;978849872136;2;190404002;0;0;UN;LIBRO EDIC B EL EN;*LIBRO EDIC B EL ENGAÌÔO HEMINGWAY;4990;4990;1;1651;HE;  ;2018-07-25T17:52:34
J512;997348;19;978849872163;8;190404002;0;0;UN;LIBRO EDIC B MEDIC;*LIBRO EDIC B MEDICINA BIOLOGICA;7990;7990;1;1651;HE;  ;2018-07-25T17:52:34
J512;997350;19;978956304063;0;190404002;0;0;UN;LIBRO EDIC B CHILE;*LIBRO EDIC B CHILE EN LOS OJOS DE DARWI;12990;12990;1;1651;HE;  ;2018-07-25T17:52:34
J512;997351;13;691428001192;9;130302001;0;0;UN;SET DESATORNILLAD;*SET DE DESATORNILLADOR 8 PIEZAS;1990;0;1;1149;HE;  ;2018-07-25T17:13:52
J512;997352;46;692582820625;7;460301003;0;0;UN;SET LIMPIEZA AUTO;*SET DE LIMPIEZA AUTOMOVIL;2790;0;1;1149;HE;  ;2018-07-25T17:13:52
J512;997353;21;780791000308;3;210103002;0;0;UN;ALGODON PRENSADO;ALGODON PRENSADO JUMBO 250GRS;2590;10360;1;2717;HE;KG;2018-07-25T17:52:34
J512;997354;21;780791000309;0;210103002;0;0;UN;ALGODON PRENSADO;ALGODON PRENSADO JUMBO 100GRS;1290;12900;1;2717;HE;KG;2018-07-25T17:52:34
J512;997355;21;780791000310;6;210103002;0;0;UN;ALGODON ZIG ZAG JU;ALGODON ZIG ZAG JUMBO 100GRS;1390;13900;1;2717;HE;KG;2018-08-10T03:35:36
J512;997356;21;780791000311;3;210103002;0;0;UN;COPOS DE ALGODON;COPOS DE ALGODON JUMBO 100UN;1190;11,9;1;2717;HE;UN;2018-07-25T17:52:34
J512;997357;14;780791000312;0;141811001;0;0;UN;PETALOS DESMAQUILL;PETALOS DESMAQUILLADORES JUMBO 80UN;979;12,24;1;2717;HE;UN;2018-07-25T17:52:34
J512;997358;6;780452001350;1;60506001;0;0;UN;MANI TOSTADO CON P;MANI TOSTADO C PIEL SURCO 200GR;1299;6495;1;6016;HE;KG;2018-07-25T17:52:34
J512;997359;11;780452000885;9;110405005;0;0;UN;SESAMO SURCO 250G;SESAMO SURCO 250GR;2859;11436;1;6016;HE;KG;2018-07-25T17:52:34
J512;997360;11;780452001354;9;110405003;0;0;UN;LINAZA SURCO 200GR;*LINAZA SURCO 200GR;999;4995;1;6016;HE;KG;2018-07-25T17:52:34
J512;997361;6;780452001355;6;60703005;0;0;UN;HUESILLOS SURCO 30;HUESILLOS SURCO 300 GR;2990;9966,67;1;6016;HE;KG;2018-07-25T17:52:34
J512;997362001;26;780462592040;7;260403001;0;0;UN;O CLE BLACK X6;*BEB GASEOSA OCLE 330CC BLACK;5590;2824,24;19;6580;HE;LT;2018-07-25T17:52:34
J512;997362001;26;780462592016;2;260403001;0;0;UN;O CLE BLACK 330;*BEB GASEOSA OCLE 330CC BLACK;999;3027,27;19;6580;HE;LT;2018-07-25T17:52:34
J512;997362002;26;780462592020;9;260403001;0;0;UN;O CLE BLUE 330;*BEB GASEOSA OCLE 330CC BLUE;999;3027,27;19;6580;HE;LT;2018-07-25T17:52:34
J512;997362002;26;780462592042;1;260403001;0;0;UN;O CLE BLUE X6;*BEB GASEOSA OCLE 330CC BLUE;5590;2824,24;19;6580;HE;LT;2018-07-25T17:52:34
J512;997362003;26;780462592036;0;260403001;0;0;UN;O CLE ORANGE X4;*BEB GASEOSA OCLE 330CC ORANGE;5590;2824,24;19;6580;HE;LT;2018-07-25T17:52:34
J512;997362003;26;780462592000;1;260403001;0;0;UN;O CLE ORANGE 330;*BEB GASEOSA OCLE 330CC ORANGE;999;3027,27;19;6580;HE;LT;2018-07-25T17:52:34
J512;997363001;26;780462592002;5;260403001;0;0;UN;O CLE ORANGE L 330;BEB GASEOSA OCLE LIGHT 330CC ORANGE;919;2784,85;18;6580;HE;LT;2018-07-25T17:52:34
J512;997363001;26;780462592037;7;260403001;0;0;UN;O CLE ORANGE L X6;BEB GASEOSA OCLE LIGHT 330CC ORANGE;5590;2824,24;18;6580;HE;LT;2018-07-25T17:52:34
J512;997363002;26;780462592039;1;260403001;0;0;UN;O CLE BERRY LX4;*BEB GASEOSA OCLE LIGHT 330CC BERRY;5590;2824,24;18;6580;HE;LT;2018-07-25T17:52:34
J512;997363002;26;780462592010;0;260403001;0;0;UN;O CLE BERRY L 330;*BEB GASEOSA OCLE LIGHT 330CC BERRY;919;2784,85;18;6580;HE;LT;2018-07-25T17:52:34
J512;997364001;26;780462592025;4;260403001;0;0;UN;O CLE BLACK 1LT;*BEB GASEOSA OCLE 1LT BLACK;1280;1280;19;6580;HE;LT;2018-07-25T17:52:34
J512;997364001;26;780462592032;2;260403001;0;0;UN;O CLE BLACK X6;*BEB GASEOSA OCLE 1LT BLACK;9590;1598;19;6580;HE;LT;2018-07-25T17:52:34
J512;997364002;26;780462592028;5;260403001;0;0;UN;O CLE BLUE 1LT;*BEB GASEOSA OCLE 1LT BLUE;1280;1280;19;6580;HE;LT;2018-07-25T17:52:34
J512;997364002;26;780462592035;3;260403001;0;0;UN;O CLE BLUE X 6;*BEB GASEOSA OCLE 1LT BLUE;9590;1598;19;6580;HE;LT;2018-07-25T17:52:34
J512;997364003;26;780462592029;2;260403001;0;0;UN;O CLE ORANGE X6;*BEB GASEOSA OCLE 1LT ORANGE;9590;1598;19;6580;HE;LT;2018-07-25T17:52:34
J512;997364003;26;780462592022;3;260403001;0;0;UN;O CLE ORANGE 1LT;*BEB GASEOSA OCLE 1LT ORANGE;1280;1280;19;6580;HE;LT;2018-07-25T17:52:34
J512;997365;26;780462592027;8;260403001;0;0;UN;O CLE BERRY L 1LT;*BEB GASEOSA OCLE BERRY LIGHT 1LT;1280;1280;18;6580;HE;LT;2018-07-25T17:52:34
J512;997365;26;780462592034;6;260403001;0;0;UN;O CLE BERRY L X6;*BEB GASEOSA OCLE BERRY LIGHT 1LT;9590;1598;18;6580;HE;LT;2018-07-25T17:52:34
J512;997367;29;780217545407;6;290308001;0;0;UN;MISTRAL ICE 275;COCTEL ICE MISTRAL 7G BOT 275CC;1190;4327,27;16;3499;HE;LT;2018-07-25T17:23:23
J512;997367;29;780217500025;9;290308001;0;0;UN;MISTRAL ICE PAK;COCTEL ICE MISTRAL 7G BOT 275CC;4390;3992,73;16;3499;HE;LT;2018-07-25T17:23:23
J512;997373001;14;779129301068;7;141610001;0;0;UN;SH SEDAL 350ML;*SH SEDAL 350ML CASPA;1889;5397,14;1;4699;HE;LT;2018-07-25T17:17:39
J512;997373002;14;779129301064;9;141610001;0;0;UN;SH SEDAL 350ML;*SH SEDAL 350ML CAIDA;1889;5397,14;1;4699;HE;LT;2018-07-25T17:17:39
J512;997373003;14;779129301054;0;141610001;0;0;UN;SH SEDAL 350ML;SH SEDAL 350ML LISO;1889;5397,14;1;4699;HE;LT;2018-07-25T17:17:39
J512;997373004;14;779129301086;1;141610001;0;0;UN;SH SEDAL 350ML;SH SEDAL 350ML RIZOS;1889;5397,14;1;4699;HE;LT;2018-07-25T17:17:39
J512;997373005;14;779129301076;2;141610001;0;0;UN;SH SEDAL 350ML;*SH SEDAL 350ML CERAMIDAS;1889;5397,14;1;4699;HE;LT;2018-07-25T17:17:39
J512;997373006;14;779129301069;4;141610001;0;0;UN;SH SEDAL 350ML;SH SEDAL 350ML 2EN1 CASPA;1889;5397,14;1;4699;HE;LT;2018-07-25T17:17:39
J512;997373007;14;779129301029;8;141610001;0;0;UN;SH SEDAL 350ML;*SH SEDAL 350ML BRILLO GLOSS;1990;5685,71;1;4699;HE;LT;2018-07-25T17:17:39
J512;997374001;14;779129301066;3;141610002;0;0;UN;BALS SEDAL 350ML;BALS SEDAL 350ML CASPA;1990;5685,71;1;4699;HE;LT;2018-07-25T17:17:39
J512;997374005;14;779129301026;7;141610002;0;0;UN;BALS SEDAL 350ML;*BALS SEDAL 350ML BRILLO GLOSS;1990;5685,71;1;4699;HE;LT;2018-07-25T17:17:39
J512;997374007;14;779129301088;5;141610002;0;0;UN;BALS SEDAL 350ML;BALS SEDAL 350ML LISO;1889;5397,14;1;4699;HE;LT;2018-07-25T17:17:39
J512;997375002;14;779129301030;4;141610001;0;0;UN;SH SEDAL 650ML;*SH SEDAL 650ML BRILLO GLOSS;3190;4907,69;1;4699;HE;LT;2018-07-25T17:17:39
J512;997377;14;780494506581;9;141201001;0;0;UN;COLONIA FAMILAND 1;COLONIA FAMILAND 130ML COLORS SURTIDA;1890;14538,46;1;1855;HE;LT;2018-07-25T17:52:34
J512;997378;19;209000028809;4;190602004;0;0;UN;MOCHILA C  RUEDAS;*MOCHILA CLUB MAXX C/ RUEDAS 2 COLORES;3990;3990;1;1066;IE;  ;2018-07-25T16:38:47
J512;997379;19;209000028808;7;190602002;0;0;UN;MOCHILA CLUB MAXX;*MOCHILA CLUB MAXX GRANDE C/ CORDON;1990;1990;1;1066;IE;  ;2018-07-25T16:38:47
J512;997380;19;209000028807;0;190602002;0;0;UN;MOCHILA CLUB MAXX;*MOCHILA CLUB MAXX GRANDE C/ MALLA;1990;1990;1;1066;IE;  ;2018-07-25T16:38:47
J512;997381;19;209000028806;3;190602002;0;0;UN;MOCHILA CLUB MAXX;*MOCHILA CLUB MAXX MEDIANA C/CORDON AZUL;1390;1390;1;1066;IE;  ;2018-07-25T16:38:47
J512;997382;19;209000028805;6;190602002;0;0;UN;MOCHILA CLUB MAXX;*MOCHILA CLUB MAXX MEDIANA C/CORDON ROJA;1990;1990;1;1066;IE;  ;2018-07-25T16:38:47
J512;997383;19;209000028804;9;190602002;0;0;UN;MOCHILA CLUB MAXX;*MOCHILA CLUB MAXX MINI TOP 2 CIERRES;990;990;1;1066;IE;  ;2018-07-25T16:38:47
J512;997384;19;209000028803;2;190602002;0;0;UN;MOCHILA CLUB MAXX;*MOCHILA CLUB MAXX MINI TOP CORDON;990;990;1;1066;IE;  ;2018-07-25T16:38:47
J512;997385;19;209000028802;5;190602002;0;0;UN;MOCHILA CLUB MAXX;*MOCHILA CLUB MAXX BASICA JUVENIL;1990;1990;1;1066;IE;  ;2018-07-25T16:38:47
J512;997386;19;209000028801;8;190602002;0;0;UN;MOCHILA CLUB MAXX;*MOCHILA CLUB MAXX BASICA INFANTIL;990;990;1;1066;IE;  ;2018-07-25T16:38:47
J512;997387;19;209000028800;1;190603002;0;0;UN;LONCHERA CLUB MAXX;*LONCHERA CLUB MAXX DISEÌÔO MALLA;990;990;1;1066;IE;  ;2018-07-25T16:38:47
J512;997388;19;209000028799;8;190603002;0;0;UN;LONCHERA CLUB MAXX;*LONCHERA CLUB MAXX ALTA;990;990;1;1066;IE;  ;2018-07-25T16:38:47
J512;997389;19;209000028798;1;190603002;0;0;UN;LONCHERA CLUB MAXX;*LONCHERA CLUB MAXX BAJA;990;990;1;1066;IE;  ;2018-07-25T16:38:47
J512;997390;19;209000028797;4;190602004;0;0;UN;MOCHILA CLUB MAXX;*MOCHILA CLUB MAXX C/ RUEDAS 1 COLOR;2990;2990;1;1066;IE;  ;2018-07-25T16:38:47
J512;997391;19;209000028796;7;190601002;0;0;UN;ESTUCHE CLUB MAXX;*ESTUCHE CLUB MAXX C/ BOLSILLO;499;499;1;1066;IE;  ;2018-07-25T16:38:47
J512;997392;19;209000028795;0;190601002;0;0;UN;ESTUCHE CLUB MAXX;*ESTUCHE CLUB MAXX GARNDE C/2 CIERRES;499;499;1;1066;IE;  ;2018-07-25T16:38:47
J512;997393;19;209000028794;3;190601002;0;0;UN;ESTUCHE CLUB MAXX;*ESTUCHE CLUB MAXX CHICO C/2 CIERRES;499;499;1;1066;IE;  ;2018-07-25T16:38:47
J512;997394;19;209000028793;6;190601002;0;0;UN;ESTUCHE CLUB MAXX;*ESTUCHE CLUB MAXX CILINDRICO;499;499;1;1066;IE;  ;2018-07-25T16:38:47
J512;997395;18;692582820052;1;180406001;0;0;UN;CEPILLO C ASA;*CEPILLO JET GREGAR C/ ASA COMTEX;989;989;1;1149;HE;UN;2018-07-25T17:13:52
J512;997396;18;692582820044;6;180602003;0;0;UN;LIMP CRISTALES;LIMPIA CRISTALES C MANGO EXTENSIBLE COMT;5299;5299;1;1149;HE;UN;2018-07-25T17:13:52
J512;997397;18;692582820045;3;180406001;0;0;UN;RODILLO COMTEX;*RODILLO QUITAPELUSAS COMTEX 1UND.;2979;2979;1;1149;HE;UN;2018-07-25T17:13:52
J512;997398;18;780960401761;1;181302003;0;0;UN;HIG SCOTT 24X30 MT;*PAPEL HIGIENICO SCOTT GOLD 24UN 30MT;5159;7,17;1;4690;HE;MT;2018-07-25T17:52:34
J512;997399;22;2494216;4;220102004;1;1;KG;TRUTRO CTO TOP KG;*TRUTRO CUARTO TOP FOOD GRANEL KG;99999;99999;1;7696;BC;KG;2018-07-25T17:52:34
J512;997400;19;780660900702;9;190806002;0;0;UN;REVISTA ERCILLA  C;*REVISTA ERCILLA +COMPLEMENTO;3890;3890;1;9999;HE;  ;2018-07-25T17:52:34
J512;997401;19;780660901404;1;190806002;0;0;UN;REVISTA MISS 17;REVISTA MISS 17;1690;1690;1;B693;HE;  ;2018-07-25T17:52:34
J512;997402;19;780660903005;8;190802005;0;0;UN;REVISTA CINE GRAMA;*REVISTA CINE GRAMA;2190;2190;1;9999;HE;  ;2018-07-25T17:52:34
J512;997403;19;780462170000;3;190406001;0;0;UN;REVISTA EL INMOBIL;*REVISTA EL INMOBILIARIO;500;500;1;7388;HE;  ;2018-07-25T17:52:34
J512;997404;19;780463031000;2;190406001;0;0;UN;REVISTA MUNDOAGRO;*REVISTA MUNDOAGRO;3500;3500;1;7388;HE;  ;2018-07-25T17:52:34
J512;997408;19;780874760250;0;190802003;0;0;UN;LAMINAS PANINI HEL;*LAMINAS PANINI HELLO KITTY 5 SOB;190;190;1;3940;HE;  ;2018-07-25T17:52:34
J512;997413;15;63099660000;9;150508005;0;0;UN;CRAZY SOUNDZ;*CRAZY SOUNDZ LECTOR DE TARJETAS;2990;2990;1;7796;UC;  ;2018-07-25T17:13:52
J512;997414;15;63099660012;2;150508005;0;0;UN;CRAZY SOUNDZ;*CRAZY SOUNDZ TARJETAS 3 UN;990;990;1;7796;UC;  ;2018-07-25T17:13:52
